Time,PosX,PosY,PosZ,VelX,VelY,VelZ,ForceX,ForceY,ForceZ,IncidenceAngle,DistanceAU
6.122,0.001,-0.003,-0.009,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.131,0.001,-0.003,-0.009,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.139,0.001,-0.003,-0.009,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.147,0.001,-0.003,-0.009,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.156,0.001,-0.003,-0.009,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.164,0.001,-0.003,-0.009,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.172,0.001,-0.003,-0.009,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.181,0.001,-0.003,-0.009,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.189,0.001,-0.003,-0.009,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.197,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.206,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.214,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.222,0.001,-0.003,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.231,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.239,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.247,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.256,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.264,0.001,-0.003,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.272,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.281,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.289,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.297,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.306,0.001,-0.003,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.314,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.322,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.331,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.339,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.347,0.001,-0.003,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.356,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.364,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.372,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.381,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.389,0.001,-0.003,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.397,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.406,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.414,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.422,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.431,0.001,-0.003,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.439,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.447,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.456,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.464,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.472,0.001,-0.003,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.481,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.489,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.497,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.506,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.514,0.001,-0.003,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.522,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.531,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.539,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.547,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.556,0.001,-0.003,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.564,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.572,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.581,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.589,0.001,-0.003,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.597,0.001,-0.003,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.606,0.001,-0.003,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.614,0.001,-0.004,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.622,0.001,-0.004,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.631,0.001,-0.004,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.639,0.001,-0.004,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.647,0.001,-0.004,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.656,0.001,-0.004,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.664,0.001,-0.004,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.672,0.001,-0.004,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.681,0.001,-0.004,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.689,0.001,-0.004,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.697,0.001,-0.004,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.706,0.001,-0.004,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.714,0.001,-0.004,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.722,0.001,-0.004,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.731,0.001,-0.004,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.739,0.001,-0.004,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.747,0.001,-0.004,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.756,0.001,-0.004,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.764,0.001,-0.004,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.772,0.001,-0.004,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.781,0.001,-0.004,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.789,0.001,-0.004,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.797,0.001,-0.004,-0.010,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.806,0.001,-0.004,-0.010,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.814,0.001,-0.004,-0.010,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.822,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.831,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.839,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.847,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.856,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.864,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.872,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.881,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.889,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.897,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.906,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.914,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.922,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.931,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.939,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.947,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.956,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.964,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
6.972,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
6.981,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.989,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
6.997,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.006,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.014,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.023,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.031,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.039,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.048,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.056,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.064,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.073,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.081,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.089,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.098,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.106,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.114,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.123,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.131,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.139,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.148,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.156,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.164,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.173,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.181,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.189,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.198,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.206,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.214,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.223,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.231,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.239,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.248,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.256,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.264,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.273,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.281,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.289,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.298,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.306,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.314,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.323,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.331,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.339,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.348,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.356,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.365,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.373,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.381,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.390,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.398,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.406,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.415,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.423,0.001,-0.004,-0.011,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.431,0.001,-0.004,-0.011,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.440,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.448,0.001,-0.004,-0.011,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.456,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.465,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.473,0.001,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.481,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.490,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.498,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.506,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.515,0.001,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.523,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.531,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.540,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.548,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.556,0.001,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.565,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.573,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.581,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.590,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.598,0.001,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.606,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.615,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.623,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.631,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.640,0.001,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.648,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.656,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.665,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.673,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.681,0.001,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.690,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.698,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.706,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.715,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.723,0.001,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.731,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.740,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.748,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.756,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.765,0.001,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.773,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.781,0.001,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.790,0.001,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.798,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.806,0.002,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.815,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.823,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.831,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.840,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.848,0.002,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.856,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.865,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.873,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.881,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.890,0.002,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.898,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.906,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.915,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.923,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.931,0.002,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.940,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.948,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.956,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.965,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
7.973,0.002,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
7.981,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.990,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
7.998,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.006,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.015,0.002,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
8.023,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
8.031,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
8.040,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.048,0.002,-0.004,-0.012,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.056,0.002,-0.004,-0.012,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
8.065,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
8.073,0.002,-0.004,-0.012,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
8.081,0.002,-0.004,-0.013,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.090,0.002,-0.004,-0.013,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.098,0.002,-0.004,-0.013,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
8.106,0.002,-0.004,-0.013,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
8.115,0.002,-0.004,-0.013,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
8.123,0.002,-0.004,-0.013,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.131,0.002,-0.004,-0.013,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.140,0.002,-0.004,-0.013,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
8.148,0.002,-0.004,-0.013,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
8.156,0.002,-0.004,-0.013,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
8.165,0.002,-0.004,-0.013,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.173,0.002,-0.004,-0.013,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.181,0.002,-0.004,-0.013,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
8.190,0.002,-0.004,-0.013,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
8.198,0.002,-0.004,-0.013,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
8.206,0.002,-0.004,-0.013,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.215,0.002,-0.004,-0.013,0.000,-0.001,-0.002,0.000,-0.001,-0.003,26.93,7.07390
8.223,0.002,-0.004,-0.013,0.000,0.000,0.000,0.000,-0.001,-0.003,26.93,7.07390
8.231,0.002,-0.004,-0.013,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
8.240,0.002,-0.004,-0.013,0.000,-0.000,-0.001,0.000,-0.001,-0.003,26.93,7.07390
