Time,PosX,PosY,PosZ,VelX,VelY,VelZ,ForceX,ForceY,ForceZ,IncidenceAngle,DistanceAU
8.921,37.466,-135.458,-513.527,3.112,-22.391,-109.981,-0.080,0.032,-0.375,50.70,7.11701
8.930,37.492,-135.644,-514.444,3.099,-22.386,-110.043,-0.079,0.031,-0.368,50.73,7.11709
8.938,37.518,-135.831,-515.361,3.086,-22.381,-110.105,-0.079,0.032,-0.368,50.77,7.11717
8.946,37.544,-136.017,-516.279,3.072,-22.375,-110.166,-0.079,0.032,-0.367,50.81,7.11724
8.955,37.569,-136.204,-517.198,3.059,-22.370,-110.227,-0.079,0.032,-0.366,50.85,7.11732
8.963,37.594,-136.390,-518.117,3.046,-22.365,-110.288,-0.079,0.032,-0.366,50.88,7.11740
8.971,37.620,-136.576,-519.037,3.033,-22.359,-110.349,-0.079,0.032,-0.365,50.92,7.11748
8.980,37.645,-136.763,-519.957,3.020,-22.354,-110.410,-0.079,0.032,-0.364,50.96,7.11756
8.988,37.670,-136.949,-520.877,3.007,-22.349,-110.471,-0.079,0.033,-0.364,51.00,7.11764
8.996,37.695,-137.135,-521.799,2.993,-22.343,-110.531,-0.079,0.033,-0.363,51.03,7.11771
9.005,37.720,-137.321,-522.720,2.980,-22.338,-110.592,-0.079,0.033,-0.362,51.07,7.11779
9.013,37.744,-137.507,-523.642,2.967,-22.332,-110.652,-0.080,0.033,-0.362,51.11,7.11787
9.021,37.769,-137.693,-524.565,2.954,-22.327,-110.712,-0.080,0.033,-0.361,51.15,7.11795
9.030,37.794,-137.879,-525.488,2.940,-22.321,-110.773,-0.080,0.033,-0.360,51.18,7.11803
9.038,37.818,-138.065,-526.412,2.927,-22.316,-110.833,-0.080,0.033,-0.360,51.22,7.11811
9.046,37.842,-138.251,-527.336,2.914,-22.310,-110.893,-0.080,0.034,-0.359,51.26,7.11819
9.055,37.866,-138.437,-528.260,2.901,-22.304,-110.953,-0.079,0.033,-0.353,51.30,7.11826
9.063,37.890,-138.623,-529.185,2.887,-22.299,-111.011,-0.079,0.033,-0.352,51.33,7.11834
9.071,37.914,-138.809,-530.111,2.874,-22.293,-111.070,-0.080,0.034,-0.357,51.37,7.11842
9.080,37.938,-138.994,-531.037,2.861,-22.288,-111.130,-0.079,0.034,-0.351,51.41,7.11850
9.088,37.962,-139.180,-531.964,2.848,-22.282,-111.188,-0.079,0.034,-0.350,51.45,7.11858
9.096,37.986,-139.366,-532.891,2.835,-22.276,-111.247,-0.080,0.034,-0.355,51.48,7.11866
9.105,38.009,-139.551,-533.818,2.821,-22.271,-111.306,-0.079,0.034,-0.349,51.52,7.11874
9.113,38.033,-139.737,-534.746,2.808,-22.265,-111.364,-0.081,0.035,-0.354,51.56,7.11882
9.121,38.056,-139.922,-535.675,2.795,-22.259,-111.423,-0.081,0.035,-0.353,51.59,7.11890
9.130,38.079,-140.108,-536.604,2.781,-22.253,-111.482,-0.081,0.035,-0.353,51.63,7.11897
9.138,38.102,-140.293,-537.533,2.768,-22.247,-111.541,-0.081,0.035,-0.352,51.67,7.11905
9.146,38.125,-140.479,-538.464,2.754,-22.242,-111.599,-0.081,0.035,-0.351,51.71,7.11913
9.155,38.148,-140.664,-539.394,2.741,-22.236,-111.658,-0.081,0.035,-0.351,51.74,7.11921
9.163,38.171,-140.849,-540.325,2.727,-22.230,-111.716,-0.081,0.036,-0.350,51.78,7.11929
9.171,38.193,-141.034,-541.256,2.714,-22.224,-111.775,-0.081,0.036,-0.349,51.82,7.11937
9.180,38.216,-141.219,-542.188,2.700,-22.218,-111.833,-0.081,0.036,-0.349,51.86,7.11945
9.188,38.238,-141.405,-543.121,2.687,-22.212,-111.891,-0.081,0.036,-0.348,51.89,7.11953
9.196,38.260,-141.590,-544.054,2.673,-22.206,-111.949,-0.081,0.036,-0.347,51.93,7.11961
9.205,38.283,-141.775,-544.987,2.660,-22.200,-112.007,-0.081,0.036,-0.347,51.97,7.11969
9.213,38.305,-141.960,-545.921,2.646,-22.194,-112.065,-0.081,0.036,-0.346,52.00,7.11977
9.221,38.327,-142.144,-546.855,2.632,-22.188,-112.122,-0.082,0.037,-0.345,52.04,7.11985
9.230,38.348,-142.329,-547.790,2.619,-22.182,-112.180,-0.082,0.037,-0.345,52.08,7.11993
9.238,38.370,-142.514,-548.726,2.605,-22.176,-112.237,-0.082,0.037,-0.344,52.12,7.12000
9.246,38.392,-142.699,-549.661,2.592,-22.169,-112.295,-0.082,0.037,-0.344,52.15,7.12008
9.255,38.413,-142.884,-550.598,2.578,-22.163,-112.352,-0.082,0.037,-0.343,52.19,7.12016
9.263,38.435,-143.068,-551.534,2.564,-22.157,-112.409,-0.082,0.037,-0.342,52.23,7.12024
9.271,38.456,-143.253,-552.472,2.551,-22.151,-112.466,-0.082,0.037,-0.342,52.26,7.12032
9.280,38.477,-143.437,-553.409,2.537,-22.145,-112.523,-0.082,0.037,-0.341,52.30,7.12040
9.288,38.498,-143.622,-554.348,2.523,-22.138,-112.580,-0.082,0.038,-0.340,52.34,7.12048
9.296,38.519,-143.806,-555.286,2.510,-22.132,-112.637,-0.082,0.038,-0.340,52.38,7.12056
9.305,38.540,-143.991,-556.225,2.496,-22.126,-112.693,-0.082,0.038,-0.339,52.41,7.12064
9.313,38.560,-144.175,-557.165,2.482,-22.120,-112.750,-0.082,0.038,-0.338,52.45,7.12072
9.321,38.581,-144.359,-558.105,2.469,-22.113,-112.806,-0.082,0.038,-0.338,52.49,7.12080
9.330,38.601,-144.543,-559.046,2.455,-22.107,-112.862,-0.082,0.038,-0.337,52.52,7.12088
9.338,38.622,-144.728,-559.987,2.441,-22.101,-112.919,-0.082,0.038,-0.336,52.56,7.12096
9.346,38.642,-144.912,-560.928,2.427,-22.094,-112.975,-0.083,0.038,-0.336,52.60,7.12104
9.355,38.662,-145.096,-561.870,2.414,-22.088,-113.031,-0.083,0.039,-0.335,52.63,7.12112
9.363,38.682,-145.280,-562.812,2.400,-22.081,-113.087,-0.083,0.039,-0.334,52.67,7.12120
9.371,38.702,-145.464,-563.755,2.386,-22.075,-113.142,-0.083,0.039,-0.334,52.71,7.12128
9.380,38.722,-145.648,-564.699,2.372,-22.069,-113.198,-0.083,0.039,-0.333,52.74,7.12136
9.388,38.741,-145.832,-565.642,2.358,-22.062,-113.253,-0.083,0.039,-0.333,52.78,7.12144
9.396,38.761,-146.015,-566.587,2.345,-22.056,-113.309,-0.083,0.039,-0.332,52.82,7.12152
9.405,38.780,-146.199,-567.531,2.331,-22.049,-113.364,-0.082,0.039,-0.326,52.86,7.12160
9.413,38.800,-146.383,-568.477,2.317,-22.043,-113.419,-0.082,0.039,-0.326,52.89,7.12168
9.421,38.819,-146.567,-569.423,2.304,-22.036,-113.473,-0.082,0.039,-0.325,52.93,7.12176
9.430,38.838,-146.750,-570.369,2.290,-22.030,-113.527,-0.082,0.039,-0.324,52.97,7.12184
9.438,38.857,-146.934,-571.315,2.276,-22.023,-113.581,-0.082,0.039,-0.324,53.00,7.12192
9.446,38.876,-147.117,-572.262,2.263,-22.017,-113.635,-0.082,0.039,-0.323,53.04,7.12200
9.455,38.894,-147.301,-573.210,2.249,-22.010,-113.689,-0.082,0.039,-0.322,53.08,7.12208
9.463,38.913,-147.484,-574.157,2.235,-22.004,-113.743,-0.082,0.039,-0.322,53.11,7.12216
9.479,38.932,-147.667,-575.106,2.222,-21.997,-113.796,-0.082,0.039,-0.321,53.15,7.12224
9.487,38.966,-148.008,-576.871,2.196,-21.985,-113.896,-0.082,0.040,-0.320,53.22,7.12239
9.495,38.984,-148.191,-577.821,2.182,-21.978,-113.949,-0.082,0.040,-0.319,53.25,7.12247
9.504,39.002,-148.374,-578.771,2.169,-21.972,-114.002,-0.082,0.040,-0.319,53.29,7.12255
9.512,39.020,-148.557,-579.721,2.155,-21.965,-114.056,-0.082,0.040,-0.318,53.33,7.12263
9.520,39.038,-148.740,-580.672,2.141,-21.958,-114.109,-0.083,0.040,-0.318,53.36,7.12271
9.529,39.055,-148.923,-581.623,2.127,-21.952,-114.161,-0.083,0.040,-0.317,53.40,7.12279
9.537,39.073,-149.106,-582.575,2.114,-21.945,-114.214,-0.083,0.040,-0.316,53.44,7.12287
9.545,39.091,-149.289,-583.527,2.100,-21.938,-114.267,-0.083,0.040,-0.316,53.47,7.12295
9.554,39.108,-149.472,-584.480,2.086,-21.931,-114.320,-0.083,0.040,-0.315,53.51,7.12303
9.562,39.125,-149.654,-585.433,2.072,-21.925,-114.372,-0.083,0.041,-0.314,53.55,7.12311
9.570,39.142,-149.837,-586.387,2.058,-21.918,-114.425,-0.083,0.041,-0.314,53.58,7.12319
9.579,39.159,-150.020,-587.341,2.045,-21.911,-114.477,-0.083,0.041,-0.313,53.62,7.12328
9.587,39.176,-150.202,-588.295,2.031,-21.904,-114.529,-0.083,0.041,-0.313,53.66,7.12336
9.595,39.193,-150.385,-589.250,2.017,-21.898,-114.581,-0.083,0.041,-0.312,53.69,7.12344
9.604,39.210,-150.567,-590.205,2.003,-21.891,-114.633,-0.083,0.041,-0.311,53.73,7.12352
9.612,39.226,-150.749,-591.161,1.989,-21.884,-114.685,-0.083,0.041,-0.311,53.77,7.12360
9.620,39.243,-150.932,-592.117,1.976,-21.877,-114.737,-0.083,0.041,-0.310,53.80,7.12368
9.629,39.259,-151.114,-593.074,1.962,-21.870,-114.788,-0.083,0.041,-0.309,53.84,7.12376
9.637,39.275,-151.296,-594.031,1.948,-21.863,-114.840,-0.083,0.041,-0.309,53.88,7.12384
9.645,39.292,-151.478,-594.988,1.934,-21.856,-114.892,-0.083,0.042,-0.308,53.91,7.12392
9.654,39.308,-151.660,-595.946,1.920,-21.849,-114.943,-0.083,0.042,-0.308,53.95,7.12400
9.662,39.323,-151.842,-596.905,1.906,-21.842,-114.994,-0.083,0.042,-0.307,53.99,7.12408
9.670,39.339,-152.024,-597.863,1.892,-21.836,-115.045,-0.083,0.042,-0.306,54.02,7.12416
9.679,39.355,-152.206,-598.822,1.878,-21.829,-115.096,-0.083,0.042,-0.306,54.06,7.12424
9.687,39.370,-152.388,-599.782,1.865,-21.822,-115.147,-0.083,0.042,-0.305,54.10,7.12433
9.695,39.386,-152.570,-600.742,1.851,-21.815,-115.198,-0.084,0.042,-0.305,54.13,7.12441
9.704,39.401,-152.752,-601.702,1.837,-21.808,-115.249,-0.084,0.042,-0.304,54.17,7.12449
9.712,39.416,-152.933,-602.663,1.823,-21.801,-115.300,-0.084,0.042,-0.303,54.20,7.12457
9.720,39.431,-153.115,-603.626,1.809,-21.794,-115.350,-0.084,0.042,-0.303,54.24,7.12465
9.729,39.446,-153.297,-604.587,1.795,-21.786,-115.401,-0.084,0.042,-0.302,54.28,7.12473
9.737,39.461,-153.478,-605.549,1.781,-21.779,-115.451,-0.084,0.042,-0.301,54.31,7.12481
9.745,39.476,-153.660,-606.514,1.767,-21.772,-115.501,-0.084,0.043,-0.301,54.35,7.12489
9.754,39.491,-153.841,-607.477,1.753,-21.765,-115.552,-0.084,0.043,-0.300,54.39,7.12497
9.762,39.505,-154.023,-608.440,1.739,-21.758,-115.602,-0.084,0.043,-0.300,54.42,7.12506
9.770,39.519,-154.204,-609.404,1.725,-21.751,-115.651,-0.084,0.043,-0.299,54.46,7.12514
9.779,39.534,-154.385,-610.368,1.711,-21.744,-115.701,-0.084,0.043,-0.298,54.49,7.12522
9.787,39.548,-154.566,-611.333,1.697,-21.737,-115.751,-0.084,0.043,-0.298,54.53,7.12530
9.795,39.562,-154.748,-612.299,1.683,-21.730,-115.801,-0.084,0.043,-0.297,54.57,7.12538
9.804,39.576,-154.929,-613.264,1.669,-21.722,-115.850,-0.084,0.043,-0.297,54.60,7.12546
9.812,39.590,-155.110,-614.230,1.655,-21.715,-115.900,-0.084,0.043,-0.296,54.64,7.12554
9.820,39.603,-155.290,-615.196,1.641,-21.708,-115.949,-0.084,0.043,-0.295,54.68,7.12562
9.829,39.617,-155.471,-616.163,1.627,-21.701,-115.998,-0.084,0.043,-0.295,54.71,7.12571
9.837,39.630,-155.652,-617.131,1.613,-21.694,-116.047,-0.084,0.043,-0.294,54.75,7.12579
9.845,39.644,-155.833,-618.098,1.599,-21.686,-116.096,-0.085,0.044,-0.298,54.78,7.12587
9.854,39.657,-156.014,-619.066,1.585,-21.679,-116.146,-0.084,0.044,-0.293,54.82,7.12595
9.862,39.670,-156.194,-620.035,1.571,-21.672,-116.195,-0.086,0.044,-0.297,54.86,7.12603
9.870,39.683,-156.375,-621.003,1.557,-21.664,-116.244,-0.084,0.044,-0.292,54.89,7.12611
9.879,39.696,-156.555,-621.972,1.542,-21.657,-116.293,-0.087,0.045,-0.300,54.93,7.12619
9.889,39.708,-156.736,-622.942,1.528,-21.650,-116.343,-0.087,0.045,-0.300,54.96,7.12628
9.897,39.724,-156.956,-624.126,1.510,-21.640,-116.404,-0.087,0.045,-0.299,55.01,7.12638
9.905,39.736,-157.136,-625.097,1.496,-21.633,-116.454,-0.087,0.045,-0.298,55.04,7.12646
9.914,39.749,-157.316,-626.068,1.481,-21.625,-116.504,-0.087,0.045,-0.298,55.08,7.12654
9.922,39.761,-157.497,-627.039,1.467,-21.618,-116.553,-0.087,0.046,-0.297,55.12,7.12662
9.930,39.773,-157.677,-628.011,1.452,-21.610,-116.603,-0.087,0.046,-0.296,55.15,7.12670
9.939,39.785,-157.857,-628.983,1.438,-21.602,-116.652,-0.087,0.046,-0.296,55.19,7.12678
9.947,39.797,-158.037,-629.955,1.423,-21.595,-116.701,-0.087,0.046,-0.295,55.22,7.12687
9.955,39.809,-158.216,-630.928,1.409,-21.587,-116.751,-0.087,0.046,-0.295,55.26,7.12695
9.964,39.820,-158.396,-631.902,1.394,-21.580,-116.800,-0.087,0.046,-0.294,55.30,7.12703
9.972,39.832,-158.576,-632.875,1.380,-21.572,-116.849,-0.087,0.046,-0.293,55.33,7.12711
9.980,39.843,-158.756,-633.849,1.365,-21.564,-116.897,-0.087,0.046,-0.293,55.37,7.12719
9.989,39.854,-158.935,-634.824,1.351,-21.557,-116.946,-0.087,0.046,-0.292,55.40,7.12728
9.997,39.865,-159.115,-635.799,1.336,-21.549,-116.995,-0.087,0.046,-0.291,55.44,7.12736
10.005,39.876,-159.295,-636.774,1.321,-21.541,-117.044,-0.087,0.046,-0.291,55.48,7.12744
10.014,39.887,-159.474,-637.750,1.307,-21.534,-117.092,-0.087,0.046,-0.290,55.51,7.12752
10.022,39.898,-159.653,-638.726,1.292,-21.526,-117.140,-0.087,0.046,-0.290,55.55,7.12760
10.030,39.909,-159.833,-639.703,1.278,-21.518,-117.189,-0.087,0.046,-0.289,55.58,7.12769
10.039,39.919,-160.012,-640.680,1.263,-21.510,-117.237,-0.087,0.046,-0.288,55.62,7.12777
10.047,39.930,-160.191,-641.657,1.249,-21.503,-117.285,-0.087,0.046,-0.288,55.65,7.12785
10.055,39.940,-160.370,-642.635,1.234,-21.495,-117.333,-0.087,0.047,-0.287,55.69,7.12793
10.064,39.950,-160.549,-643.613,1.219,-21.487,-117.381,-0.087,0.047,-0.287,55.73,7.12801
10.072,39.960,-160.728,-644.592,1.205,-21.479,-117.428,-0.088,0.047,-0.286,55.76,7.12810
10.080,39.970,-160.907,-645.571,1.190,-21.472,-117.476,-0.089,0.047,-0.290,55.80,7.12818
10.089,39.980,-161.086,-646.550,1.175,-21.464,-117.524,-0.088,0.047,-0.285,55.83,7.12826
10.097,39.990,-161.265,-647.530,1.161,-21.456,-117.572,-0.089,0.048,-0.288,55.87,7.12834
10.105,39.999,-161.444,-648.510,1.146,-21.448,-117.620,-0.089,0.048,-0.288,55.90,7.12842
10.114,40.009,-161.622,-649.491,1.131,-21.440,-117.668,-0.089,0.048,-0.287,55.94,7.12851
10.122,40.018,-161.801,-650.472,1.116,-21.432,-117.716,-0.089,0.048,-0.287,55.98,7.12859
10.130,40.027,-161.979,-651.453,1.102,-21.424,-117.763,-0.089,0.048,-0.286,56.01,7.12867
10.139,40.036,-162.158,-652.435,1.087,-21.416,-117.811,-0.089,0.048,-0.285,56.05,7.12875
10.147,40.045,-162.336,-653.417,1.072,-21.408,-117.859,-0.089,0.048,-0.285,56.08,7.12884
10.155,40.054,-162.515,-654.400,1.057,-21.400,-117.906,-0.089,0.048,-0.284,56.12,7.12892
10.164,40.063,-162.693,-655.383,1.042,-21.392,-117.954,-0.089,0.048,-0.284,56.15,7.12900
10.172,40.071,-162.871,-656.366,1.027,-21.384,-118.001,-0.089,0.048,-0.283,56.19,7.12908
10.180,40.080,-163.049,-657.350,1.013,-21.376,-118.048,-0.089,0.048,-0.282,56.23,7.12917
10.189,40.088,-163.227,-658.334,0.998,-21.368,-118.095,-0.089,0.048,-0.282,56.26,7.12925
10.197,40.096,-163.405,-659.319,0.983,-21.360,-118.142,-0.089,0.048,-0.281,56.30,7.12933
10.205,40.104,-163.583,-660.303,0.968,-21.352,-118.189,-0.089,0.048,-0.280,56.33,7.12941
10.214,40.112,-163.761,-661.289,0.953,-21.344,-118.236,-0.089,0.048,-0.280,56.37,7.12950
10.222,40.120,-163.939,-662.274,0.938,-21.336,-118.282,-0.089,0.048,-0.279,56.40,7.12958
10.230,40.128,-164.117,-663.261,0.923,-21.328,-118.329,-0.089,0.048,-0.279,56.44,7.12966
10.239,40.135,-164.294,-664.247,0.909,-21.320,-118.375,-0.089,0.048,-0.278,56.47,7.12974
10.247,40.143,-164.472,-665.235,0.894,-21.312,-118.422,-0.089,0.048,-0.277,56.51,7.12983
10.256,40.150,-164.650,-666.222,0.879,-21.304,-118.468,-0.089,0.048,-0.277,56.55,7.12991
10.264,40.157,-164.827,-667.210,0.864,-21.296,-118.514,-0.089,0.049,-0.276,56.58,7.12999
10.272,40.164,-165.005,-668.198,0.849,-21.288,-118.560,-0.089,0.049,-0.276,56.62,7.13007
10.281,40.171,-165.182,-669.187,0.834,-21.280,-118.606,-0.089,0.049,-0.275,56.65,7.13016
10.289,40.178,-165.359,-670.175,0.819,-21.272,-118.652,-0.089,0.049,-0.274,56.69,7.13024
10.297,40.185,-165.536,-671.164,0.805,-21.263,-118.697,-0.089,0.049,-0.274,56.72,7.13032
10.306,40.191,-165.714,-672.154,0.790,-21.255,-118.743,-0.089,0.049,-0.273,56.76,7.13040
10.314,40.198,-165.891,-673.144,0.775,-21.247,-118.789,-0.089,0.049,-0.273,56.79,7.13049
10.322,40.204,-166.068,-674.136,0.760,-21.239,-118.834,-0.089,0.049,-0.272,56.83,7.13057
10.331,40.210,-166.245,-675.126,0.745,-21.231,-118.879,-0.089,0.049,-0.271,56.86,7.13065
10.339,40.216,-166.422,-676.117,0.730,-21.223,-118.925,-0.089,0.049,-0.271,56.90,7.13074
10.347,40.222,-166.598,-677.109,0.715,-21.215,-118.970,-0.088,0.048,-0.266,56.93,7.13082
10.356,40.228,-166.775,-678.101,0.701,-21.207,-119.014,-0.088,0.048,-0.266,56.97,7.13090
10.364,40.234,-166.952,-679.096,0.686,-21.199,-119.059,-0.088,0.048,-0.265,57.01,7.13099
10.372,40.239,-167.129,-680.088,0.671,-21.190,-119.103,-0.087,0.048,-0.261,57.04,7.13107
10.381,40.245,-167.305,-681.081,0.657,-21.183,-119.146,-0.088,0.048,-0.264,57.08,7.13115
10.389,40.250,-167.482,-682.074,0.642,-21.174,-119.190,-0.087,0.048,-0.259,57.11,7.13123
10.397,40.256,-167.658,-683.068,0.628,-21.167,-119.233,-0.087,0.048,-0.259,57.15,7.13132
10.406,40.261,-167.835,-684.062,0.613,-21.159,-119.277,-0.087,0.048,-0.258,57.18,7.13140
10.414,40.266,-168.011,-685.056,0.599,-21.151,-119.320,-0.088,0.049,-0.262,57.22,7.13148
10.422,40.271,-168.187,-686.051,0.584,-21.143,-119.363,-0.088,0.049,-0.261,57.25,7.13157
10.431,40.275,-168.363,-687.046,0.570,-21.134,-119.407,-0.088,0.049,-0.260,57.29,7.13165
10.439,40.280,-168.539,-688.042,0.555,-21.126,-119.450,-0.088,0.049,-0.260,57.32,7.13173
10.447,40.284,-168.715,-689.037,0.540,-21.118,-119.493,-0.088,0.049,-0.259,57.36,7.13182
10.456,40.289,-168.892,-690.040,0.526,-21.110,-119.537,-0.088,0.049,-0.259,57.39,7.13190
10.464,40.293,-169.068,-691.037,0.511,-21.102,-119.580,-0.088,0.049,-0.258,57.43,7.13198
10.472,40.297,-169.244,-692.033,0.496,-21.094,-119.623,-0.088,0.049,-0.258,57.46,7.13207
10.481,40.301,-169.420,-693.031,0.482,-21.086,-119.666,-0.088,0.049,-0.257,57.50,7.13215
10.489,40.305,-169.595,-694.028,0.467,-21.078,-119.709,-0.088,0.049,-0.256,57.53,7.13223
10.497,40.309,-169.771,-695.026,0.452,-21.069,-119.751,-0.088,0.049,-0.256,57.57,7.13232
10.506,40.313,-169.946,-696.025,0.438,-21.061,-119.794,-0.088,0.049,-0.255,57.60,7.13240
10.514,40.316,-170.122,-697.023,0.423,-21.053,-119.837,-0.088,0.049,-0.255,57.64,7.13248
10.522,40.319,-170.297,-698.022,0.408,-21.045,-119.879,-0.088,0.049,-0.254,57.67,7.13257
10.531,40.323,-170.473,-699.022,0.394,-21.037,-119.921,-0.089,0.050,-0.257,57.71,7.13265
10.539,40.326,-170.648,-700.021,0.379,-21.029,-119.964,-0.088,0.049,-0.253,57.74,7.13273
10.547,40.329,-170.823,-701.021,0.364,-21.020,-120.006,-0.089,0.050,-0.256,57.78,7.13282
10.556,40.332,-170.998,-702.022,0.349,-21.012,-120.049,-0.089,0.050,-0.256,57.81,7.13290
10.564,40.335,-171.173,-703.023,0.334,-21.004,-120.092,-0.089,0.050,-0.255,57.85,7.13298
10.572,40.337,-171.348,-704.024,0.320,-20.996,-120.134,-0.089,0.050,-0.254,57.88,7.13307
10.581,40.340,-171.523,-705.025,0.305,-20.987,-120.177,-0.089,0.050,-0.254,57.92,7.13315
10.589,40.342,-171.698,-706.027,0.290,-20.979,-120.219,-0.089,0.050,-0.253,57.95,7.13323
10.597,40.345,-171.873,-707.029,0.275,-20.971,-120.261,-0.089,0.050,-0.253,57.99,7.13332
10.606,40.347,-172.047,-708.032,0.260,-20.962,-120.303,-0.089,0.050,-0.252,58.02,7.13340
10.614,40.349,-172.222,-709.035,0.245,-20.954,-120.345,-0.089,0.050,-0.252,58.06,7.13348
10.622,40.351,-172.396,-710.038,0.230,-20.946,-120.387,-0.088,0.049,-0.247,58.09,7.13357
10.631,40.352,-172.571,-711.041,0.216,-20.937,-120.428,-0.088,0.049,-0.247,58.13,7.13365
10.639,40.354,-172.745,-712.045,0.201,-20.929,-120.470,-0.088,0.049,-0.246,58.16,7.13374
10.647,40.356,-172.920,-713.050,0.187,-20.921,-120.511,-0.088,0.049,-0.246,58.20,7.13382
10.656,40.357,-173.094,-714.054,0.172,-20.913,-120.552,-0.088,0.049,-0.245,58.23,7.13390
10.664,40.358,-173.268,-715.059,0.157,-20.905,-120.592,-0.088,0.049,-0.244,58.27,7.13399
10.672,40.360,-173.442,-716.065,0.143,-20.896,-120.633,-0.088,0.049,-0.244,58.30,7.13407
10.681,40.361,-173.616,-717.070,0.128,-20.888,-120.674,-0.088,0.049,-0.243,58.33,7.13415
10.689,40.362,-173.790,-718.076,0.113,-20.880,-120.714,-0.088,0.049,-0.243,58.37,7.13424
10.697,40.362,-173.964,-719.082,0.099,-20.872,-120.755,-0.088,0.049,-0.242,58.40,7.13432
10.706,40.363,-174.138,-720.089,0.084,-20.863,-120.795,-0.088,0.049,-0.242,58.44,7.13440
10.714,40.364,-174.312,-721.096,0.070,-20.855,-120.835,-0.088,0.049,-0.241,58.47,7.13449
10.722,40.364,-174.486,-722.103,0.055,-20.847,-120.876,-0.088,0.049,-0.241,58.51,7.13457
10.731,40.365,-174.659,-723.111,0.040,-20.839,-120.916,-0.086,0.049,-0.236,58.54,7.13466
10.739,40.365,-174.833,-724.119,0.026,-20.831,-120.955,-0.088,0.049,-0.239,58.58,7.13474
10.747,40.365,-175.007,-725.127,0.011,-20.822,-120.995,-0.088,0.049,-0.239,58.61,7.13482
10.756,40.365,-175.180,-726.136,-0.003,-20.814,-121.035,-0.088,0.049,-0.238,58.65,7.13491
10.764,40.365,-175.353,-727.145,-0.018,-20.806,-121.075,-0.088,0.049,-0.238,58.68,7.13499
10.772,40.364,-175.527,-728.154,-0.032,-20.798,-121.114,-0.086,0.049,-0.234,58.72,7.13508
10.781,40.364,-175.700,-729.164,-0.047,-20.790,-121.153,-0.086,0.049,-0.233,58.75,7.13516
10.789,40.363,-175.873,-730.174,-0.061,-20.781,-121.192,-0.086,0.049,-0.233,58.78,7.13524
10.797,40.363,-176.046,-731.184,-0.076,-20.773,-121.231,-0.087,0.050,-0.236,58.82,7.13533
10.806,40.362,-176.219,-732.195,-0.090,-20.765,-121.270,-0.086,0.049,-0.231,58.85,7.13541
10.814,40.361,-176.392,-733.206,-0.105,-20.757,-121.309,-0.087,0.050,-0.234,58.89,7.13550
10.822,40.360,-176.565,-734.217,-0.119,-20.749,-121.348,-0.087,0.050,-0.234,58.92,7.13558
10.831,40.359,-176.738,-735.228,-0.134,-20.740,-121.387,-0.089,0.050,-0.237,58.96,7.13566
10.839,40.358,-176.911,-736.240,-0.148,-20.732,-121.426,-0.087,0.050,-0.233,58.99,7.13575
10.847,40.357,-177.083,-737.253,-0.163,-20.724,-121.465,-0.087,0.050,-0.232,59.03,7.13583
10.856,40.355,-177.256,-738.265,-0.178,-20.716,-121.504,-0.087,0.050,-0.232,59.06,7.13592
10.864,40.353,-177.429,-739.278,-0.192,-20.707,-121.542,-0.087,0.050,-0.231,59.09,7.13600
10.872,40.352,-177.601,-740.291,-0.207,-20.699,-121.581,-0.087,0.050,-0.231,59.13,7.13608
10.881,40.350,-177.774,-741.305,-0.221,-20.691,-121.619,-0.087,0.050,-0.230,59.16,7.13617
10.889,40.348,-177.946,-742.319,-0.236,-20.682,-121.657,-0.087,0.050,-0.229,59.20,7.13625
10.897,40.346,-178.118,-743.333,-0.250,-20.674,-121.696,-0.087,0.050,-0.229,59.23,7.13634
10.906,40.344,-178.290,-744.347,-0.265,-20.666,-121.734,-0.087,0.050,-0.228,59.27,7.13642
10.914,40.341,-178.463,-745.362,-0.279,-20.658,-121.772,-0.087,0.050,-0.228,59.30,7.13651
10.922,40.339,-178.635,-746.377,-0.294,-20.649,-121.810,-0.087,0.050,-0.227,59.33,7.13659
10.931,40.336,-178.807,-747.392,-0.308,-20.641,-121.848,-0.088,0.050,-0.230,59.37,7.13667
10.939,40.334,-178.979,-748.408,-0.323,-20.633,-121.886,-0.088,0.050,-0.230,59.40,7.13676
10.947,40.331,-179.150,-749.424,-0.338,-20.624,-121.924,-0.088,0.050,-0.229,59.44,7.13684
10.956,40.328,-179.322,-750.441,-0.353,-20.616,-121.963,-0.088,0.050,-0.229,59.47,7.13693
10.964,40.325,-179.494,-751.457,-0.367,-20.608,-122.001,-0.088,0.050,-0.228,59.50,7.13701
10.972,40.322,-179.666,-752.474,-0.382,-20.599,-122.039,-0.088,0.050,-0.227,59.54,7.13710
10.981,40.318,-179.837,-753.492,-0.397,-20.591,-122.077,-0.088,0.050,-0.227,59.57,7.13718
10.989,40.315,-180.009,-754.509,-0.411,-20.582,-122.114,-0.088,0.050,-0.226,59.61,7.13726
10.997,40.311,-180.180,-755.527,-0.426,-20.574,-122.152,-0.088,0.050,-0.226,59.64,7.13735
11.006,40.308,-180.352,-756.545,-0.441,-20.566,-122.190,-0.088,0.050,-0.225,59.68,7.13743
11.014,40.304,-180.533,-757.624,-0.456,-20.557,-122.230,-0.088,0.050,-0.225,59.71,7.13752
11.023,40.300,-180.705,-758.645,-0.471,-20.548,-122.267,-0.088,0.050,-0.224,59.75,7.13761
