Time,PosX,PosY,PosZ,VelX,VelY,VelZ,ForceX,ForceY,ForceZ,IncidenceAngle,DistanceAU
8.005,84.965,-236.954,-686.045,21.349,-60.427,-173.268,0.132,-0.396,-1.094,25.59,7.13641
8.013,85.143,-237.458,-687.491,21.371,-60.493,-173.451,0.132,-0.396,-1.094,25.59,7.13655
8.021,85.321,-237.962,-688.938,21.393,-60.559,-173.633,0.132,-0.396,-1.094,25.59,7.13669
8.030,85.500,-238.468,-690.386,21.415,-60.625,-173.815,0.132,-0.396,-1.094,25.59,7.13682
8.038,85.679,-238.973,-691.836,21.437,-60.691,-173.998,0.132,-0.396,-1.094,25.58,7.13696
8.046,85.857,-239.480,-693.288,21.459,-60.758,-174.180,0.132,-0.397,-1.094,25.58,7.13710
8.055,86.036,-239.987,-694.741,21.481,-60.824,-174.362,0.132,-0.397,-1.094,25.58,7.13724
8.063,86.216,-240.494,-696.196,21.503,-60.890,-174.545,0.132,-0.397,-1.094,25.57,7.13738
8.071,86.395,-241.002,-697.652,21.525,-60.956,-174.727,0.132,-0.397,-1.094,25.57,7.13752
8.080,86.575,-241.510,-699.109,21.547,-61.022,-174.910,0.132,-0.397,-1.094,25.57,7.13766
8.088,86.754,-242.020,-700.568,21.569,-61.088,-175.092,0.132,-0.397,-1.094,25.57,7.13780
8.096,86.934,-242.529,-702.029,21.591,-61.154,-175.274,0.132,-0.397,-1.094,25.56,7.13794
8.105,87.114,-243.039,-703.491,21.613,-61.220,-175.457,0.132,-0.397,-1.094,25.56,7.13808
8.113,87.295,-243.550,-704.955,21.635,-61.286,-175.639,0.132,-0.397,-1.094,25.56,7.13822
8.121,87.475,-244.061,-706.420,21.657,-61.353,-175.821,0.132,-0.397,-1.094,25.56,7.13836
8.130,87.656,-244.573,-707.887,21.679,-61.419,-176.004,0.132,-0.397,-1.094,25.55,7.13850
8.138,87.837,-245.086,-709.355,21.701,-61.485,-176.186,0.132,-0.397,-1.094,25.55,7.13864
8.146,88.018,-245.599,-710.825,21.723,-61.551,-176.368,0.132,-0.397,-1.094,25.55,7.13878
8.155,88.199,-246.112,-712.296,21.745,-61.617,-176.551,0.132,-0.397,-1.094,25.54,7.13892
8.163,88.380,-246.626,-713.769,21.767,-61.683,-176.733,0.132,-0.397,-1.094,25.54,7.13906
8.171,88.562,-247.141,-715.243,21.789,-61.750,-176.915,0.132,-0.397,-1.094,25.54,7.13920
8.180,88.744,-247.656,-716.719,21.811,-61.816,-177.098,0.132,-0.397,-1.094,25.54,7.13934
8.188,88.925,-248.171,-718.196,21.833,-61.882,-177.280,0.132,-0.397,-1.094,25.53,7.13948
8.196,89.108,-248.688,-719.675,21.854,-61.948,-177.462,0.132,-0.397,-1.094,25.53,7.13962
8.205,89.290,-249.205,-721.156,21.876,-62.015,-177.645,0.132,-0.397,-1.094,25.53,7.13977
8.213,89.472,-249.722,-722.638,21.898,-62.081,-177.827,0.132,-0.397,-1.094,25.52,7.13991
8.221,89.655,-250.240,-724.121,21.920,-62.147,-178.009,0.132,-0.397,-1.094,25.52,7.14005
8.230,89.838,-250.758,-725.606,21.942,-62.213,-178.192,0.132,-0.398,-1.094,25.52,7.14019
8.238,90.021,-251.277,-727.092,21.964,-62.280,-178.374,0.132,-0.398,-1.094,25.52,7.14033
8.246,90.204,-251.797,-728.580,21.986,-62.346,-178.556,0.132,-0.398,-1.094,25.51,7.14048
8.255,90.388,-252.317,-730.070,22.008,-62.412,-178.739,0.132,-0.398,-1.094,25.51,7.14062
8.263,90.571,-252.838,-731.561,22.030,-62.478,-178.921,0.132,-0.398,-1.094,25.51,7.14076
8.271,90.755,-253.359,-733.054,22.052,-62.545,-179.103,0.132,-0.398,-1.094,25.50,7.14090
8.280,90.939,-253.881,-734.548,22.074,-62.611,-179.286,0.132,-0.398,-1.094,25.50,7.14105
8.288,91.123,-254.403,-736.043,22.096,-62.677,-179.468,0.132,-0.398,-1.094,25.50,7.14119
8.296,91.307,-254.926,-737.540,22.118,-62.744,-179.650,0.132,-0.398,-1.094,25.50,7.14133
8.305,91.492,-255.449,-739.039,22.140,-62.810,-179.833,0.132,-0.398,-1.094,25.49,7.14148
8.313,91.677,-255.973,-740.539,22.162,-62.876,-180.015,0.132,-0.398,-1.094,25.49,7.14162
8.321,91.861,-256.498,-742.041,22.184,-62.943,-180.197,0.132,-0.398,-1.094,25.49,7.14176
8.330,92.046,-257.023,-743.544,22.206,-63.009,-180.380,0.132,-0.398,-1.094,25.48,7.14191
8.338,92.232,-257.548,-745.049,22.228,-63.075,-180.562,0.132,-0.398,-1.094,25.48,7.14205
8.346,92.417,-258.075,-746.555,22.250,-63.142,-180.744,0.132,-0.398,-1.094,25.48,7.14220
8.355,92.603,-258.601,-748.063,22.272,-63.208,-180.927,0.132,-0.398,-1.094,25.48,7.14234
8.363,92.789,-259.129,-749.572,22.294,-63.274,-181.109,0.132,-0.398,-1.094,25.47,7.14248
8.371,92.974,-259.656,-751.083,22.315,-63.341,-181.291,0.132,-0.398,-1.094,25.47,7.14263
8.380,93.161,-260.185,-752.595,22.337,-63.407,-181.474,0.132,-0.398,-1.094,25.47,7.14277
8.388,93.347,-260.714,-754.109,22.359,-63.473,-181.656,0.132,-0.398,-1.094,25.46,7.14292
8.396,93.533,-261.243,-755.624,22.381,-63.540,-181.838,0.132,-0.398,-1.094,25.46,7.14306
8.405,93.720,-261.773,-757.141,22.403,-63.606,-182.021,0.132,-0.398,-1.094,25.46,7.14321
8.413,93.907,-262.304,-758.659,22.425,-63.673,-182.203,0.132,-0.399,-1.094,25.46,7.14335
8.421,94.094,-262.835,-760.179,22.447,-63.739,-182.385,0.132,-0.399,-1.094,25.45,7.14350
8.430,94.281,-263.367,-761.701,22.469,-63.806,-182.568,0.132,-0.399,-1.094,25.45,7.14364
8.438,94.469,-263.899,-763.224,22.491,-63.872,-182.750,0.132,-0.399,-1.094,25.45,7.14379
8.446,94.656,-264.432,-764.748,22.513,-63.938,-182.932,0.132,-0.399,-1.094,25.44,7.14394
8.455,94.844,-264.965,-766.274,22.535,-64.005,-183.114,0.131,-0.399,-1.094,25.44,7.14408
8.463,95.032,-265.499,-767.802,22.557,-64.071,-183.297,0.131,-0.399,-1.094,25.44,7.14423
8.471,95.220,-266.034,-769.331,22.579,-64.138,-183.479,0.131,-0.399,-1.094,25.44,7.14437
8.480,95.409,-266.569,-770.861,22.600,-64.204,-183.661,0.131,-0.399,-1.094,25.43,7.14452
8.488,95.597,-267.104,-772.393,22.622,-64.271,-183.844,0.131,-0.399,-1.094,25.43,7.14467
8.496,95.786,-267.641,-773.927,22.644,-64.337,-184.026,0.131,-0.399,-1.094,25.43,7.14481
8.505,95.975,-268.177,-775.462,22.666,-64.404,-184.208,0.131,-0.399,-1.094,25.42,7.14496
8.513,96.164,-268.715,-776.999,22.688,-64.470,-184.391,0.131,-0.399,-1.094,25.42,7.14511
8.521,96.353,-269.252,-778.537,22.710,-64.537,-184.573,0.131,-0.399,-1.094,25.42,7.14526
8.530,96.543,-269.791,-780.076,22.732,-64.603,-184.755,0.131,-0.399,-1.094,25.42,7.14540
8.538,96.732,-270.330,-781.618,22.754,-64.670,-184.937,0.131,-0.399,-1.094,25.41,7.14555
8.546,96.922,-270.869,-783.160,22.776,-64.736,-185.120,0.131,-0.399,-1.094,25.41,7.14570
8.555,97.112,-271.409,-784.704,22.798,-64.803,-185.302,0.131,-0.399,-1.094,25.41,7.14584
8.563,97.302,-271.950,-786.250,22.820,-64.870,-185.484,0.131,-0.399,-1.094,25.40,7.14599
8.571,97.492,-272.491,-787.797,22.841,-64.936,-185.667,0.131,-0.399,-1.094,25.40,7.14614
8.580,97.683,-273.033,-789.346,22.863,-65.003,-185.849,0.131,-0.399,-1.094,25.40,7.14629
8.588,97.874,-273.575,-790.896,22.885,-65.069,-186.031,0.131,-0.400,-1.094,25.40,7.14644
8.596,98.065,-274.118,-792.448,22.907,-65.136,-186.214,0.131,-0.400,-1.094,25.39,7.14659
8.605,98.256,-274.661,-794.002,22.929,-65.202,-186.396,0.131,-0.400,-1.094,25.39,7.14673
8.613,98.447,-275.205,-795.556,22.951,-65.269,-186.578,0.131,-0.400,-1.094,25.39,7.14688
8.621,98.638,-275.749,-797.113,22.973,-65.336,-186.760,0.131,-0.400,-1.094,25.38,7.14703
8.630,98.830,-276.294,-798.671,22.995,-65.402,-186.943,0.131,-0.400,-1.094,25.38,7.14718
8.638,99.022,-276.840,-800.230,23.016,-65.469,-187.125,0.131,-0.400,-1.094,25.38,7.14733
8.646,99.214,-277.386,-801.791,23.038,-65.536,-187.307,0.131,-0.400,-1.094,25.37,7.14748
8.655,99.406,-277.933,-803.354,23.060,-65.602,-187.490,0.131,-0.400,-1.094,25.37,7.14763
8.663,99.598,-278.480,-804.917,23.082,-65.669,-187.672,0.131,-0.400,-1.094,25.37,7.14778
8.671,99.791,-279.028,-806.483,23.104,-65.735,-187.854,0.131,-0.400,-1.094,25.37,7.14793
8.680,99.984,-279.576,-808.050,23.126,-65.802,-188.036,0.131,-0.400,-1.094,25.36,7.14808
8.688,100.176,-280.125,-809.618,23.148,-65.869,-188.219,0.131,-0.400,-1.094,25.36,7.14823
8.696,100.370,-280.675,-811.189,23.170,-65.936,-188.401,0.131,-0.400,-1.094,25.36,7.14838
8.705,100.563,-281.225,-812.760,23.191,-66.002,-188.583,0.131,-0.400,-1.094,25.35,7.14853
8.713,100.756,-281.775,-814.333,23.213,-66.069,-188.765,0.131,-0.400,-1.094,25.35,7.14868
8.721,100.950,-282.326,-815.908,23.235,-66.136,-188.948,0.131,-0.400,-1.094,25.35,7.14883
8.730,101.144,-282.878,-817.484,23.257,-66.202,-189.130,0.131,-0.400,-1.094,25.34,7.14898
8.738,101.338,-283.430,-819.061,23.279,-66.269,-189.312,0.131,-0.400,-1.094,25.34,7.14913
8.746,101.532,-283.984,-820.644,23.301,-66.336,-189.495,0.131,-0.400,-1.094,25.34,7.14928
8.755,101.727,-284.538,-822.225,23.323,-66.403,-189.677,0.131,-0.400,-1.094,25.34,7.14944
8.763,101.921,-285.092,-823.807,23.345,-66.469,-189.859,0.131,-0.401,-1.094,25.33,7.14959
8.771,102.116,-285.646,-825.390,23.366,-66.536,-190.042,0.131,-0.401,-1.094,25.33,7.14974
8.780,102.311,-286.201,-826.976,23.388,-66.603,-190.224,0.131,-0.401,-1.094,25.33,7.14989
8.788,102.506,-286.757,-828.562,23.410,-66.670,-190.406,0.131,-0.401,-1.094,25.32,7.15004
8.796,102.701,-287.313,-830.151,23.432,-66.736,-190.588,0.131,-0.401,-1.094,25.32,7.15019
8.805,102.897,-287.870,-831.741,23.454,-66.803,-190.771,0.131,-0.401,-1.094,25.32,7.15035
8.813,103.092,-288.427,-833.332,23.476,-66.870,-190.953,0.131,-0.401,-1.094,25.31,7.15050
8.821,103.288,-288.985,-834.925,23.497,-66.937,-191.135,0.131,-0.401,-1.094,25.31,7.15065
8.830,103.484,-289.543,-836.519,23.519,-67.004,-191.317,0.131,-0.401,-1.093,25.31,7.15080
8.838,103.680,-290.102,-838.115,23.541,-67.070,-191.500,0.131,-0.401,-1.093,25.31,7.15096
8.846,103.877,-290.661,-839.712,23.563,-67.137,-191.682,0.131,-0.401,-1.093,25.30,7.15111
8.855,104.073,-291.222,-841.311,23.585,-67.204,-191.864,0.131,-0.401,-1.093,25.30,7.15126
8.863,104.270,-291.782,-842.911,23.607,-67.271,-192.046,0.131,-0.401,-1.093,25.30,7.15142
8.871,104.467,-292.343,-844.513,23.629,-67.338,-192.229,0.131,-0.401,-1.093,25.29,7.15157
8.880,104.664,-292.905,-846.117,23.650,-67.405,-192.411,0.131,-0.401,-1.093,25.29,7.15172
8.888,104.861,-293.467,-847.722,23.672,-67.472,-192.593,0.131,-0.401,-1.093,25.29,7.15188
8.896,105.059,-294.030,-849.328,23.694,-67.538,-192.775,0.131,-0.401,-1.093,25.28,7.15203
8.905,105.256,-294.593,-850.936,23.716,-67.605,-192.958,0.131,-0.401,-1.093,25.28,7.15218
8.913,105.454,-295.157,-852.546,23.738,-67.672,-193.140,0.131,-0.401,-1.093,25.28,7.15234
8.921,105.652,-295.722,-854.157,23.759,-67.739,-193.322,0.131,-0.401,-1.093,25.28,7.15249
8.930,105.850,-296.287,-855.770,23.781,-67.806,-193.504,0.131,-0.401,-1.093,25.27,7.15265
8.938,106.049,-296.853,-857.384,23.803,-67.873,-193.687,0.131,-0.402,-1.093,25.27,7.15280
8.946,106.247,-297.419,-858.999,23.825,-67.940,-193.869,0.131,-0.402,-1.093,25.27,7.15296
8.955,106.446,-297.986,-860.616,23.847,-68.007,-194.051,0.131,-0.402,-1.093,25.26,7.15311
8.963,106.645,-298.553,-862.235,23.869,-68.074,-194.233,0.131,-0.402,-1.093,25.26,7.15327
8.971,106.844,-299.121,-863.855,23.890,-68.141,-194.416,0.131,-0.402,-1.093,25.26,7.15342
8.980,107.043,-299.689,-865.477,23.912,-68.208,-194.598,0.131,-0.402,-1.093,25.25,7.15358
8.988,107.243,-300.258,-867.100,23.934,-68.275,-194.780,0.131,-0.402,-1.093,25.25,7.15373
8.996,107.442,-300.828,-868.725,23.956,-68.342,-194.962,0.131,-0.402,-1.093,25.25,7.15389
9.005,107.642,-301.398,-870.351,23.978,-68.409,-195.145,0.131,-0.402,-1.093,25.24,7.15404
9.013,107.842,-301.968,-871.979,23.999,-68.476,-195.327,0.131,-0.402,-1.093,25.24,7.15420
9.021,108.042,-302.539,-873.608,24.021,-68.543,-195.509,0.131,-0.402,-1.093,25.24,7.15436
9.030,108.243,-303.111,-875.239,24.043,-68.610,-195.691,0.131,-0.402,-1.093,25.24,7.15451
9.038,108.443,-303.684,-876.871,24.065,-68.677,-195.873,0.131,-0.402,-1.093,25.23,7.15467
9.046,108.644,-304.256,-878.505,24.087,-68.744,-196.056,0.131,-0.402,-1.093,25.23,7.15483
9.055,108.845,-304.830,-880.140,24.108,-68.811,-196.238,0.131,-0.402,-1.093,25.23,7.15498
9.063,109.046,-305.404,-881.777,24.130,-68.878,-196.420,0.131,-0.402,-1.093,25.22,7.15514
9.071,109.247,-305.978,-883.415,24.152,-68.945,-196.602,0.131,-0.402,-1.093,25.22,7.15530
9.080,109.449,-306.553,-885.055,24.174,-69.012,-196.785,0.131,-0.402,-1.093,25.22,7.15545
9.088,109.650,-307.129,-886.697,24.196,-69.079,-196.967,0.131,-0.402,-1.093,25.21,7.15561
9.096,109.852,-307.705,-888.340,24.217,-69.146,-197.149,0.131,-0.402,-1.093,25.21,7.15577
9.105,110.054,-308.282,-889.984,24.239,-69.213,-197.331,0.131,-0.403,-1.093,25.21,7.15592
9.113,110.256,-308.860,-891.630,24.261,-69.280,-197.513,0.131,-0.403,-1.093,25.20,7.15608
9.121,110.459,-309.437,-893.278,24.283,-69.347,-197.696,0.131,-0.403,-1.093,25.20,7.15624
9.130,110.661,-310.016,-894.927,24.304,-69.414,-197.878,0.131,-0.403,-1.093,25.20,7.15640
9.138,110.864,-310.595,-896.577,24.326,-69.481,-198.060,0.131,-0.403,-1.093,25.20,7.15656
9.146,111.067,-311.174,-898.229,24.348,-69.549,-198.242,0.131,-0.403,-1.093,25.19,7.15671
9.155,111.270,-311.755,-899.883,24.370,-69.616,-198.424,0.131,-0.403,-1.093,25.19,7.15687
9.163,111.473,-312.335,-901.538,24.391,-69.683,-198.607,0.131,-0.403,-1.093,25.19,7.15703
9.171,111.677,-312.917,-903.194,24.413,-69.750,-198.789,0.131,-0.403,-1.093,25.18,7.15719
9.180,111.880,-313.498,-904.853,24.435,-69.817,-198.971,0.131,-0.403,-1.093,25.18,7.15735
9.188,112.084,-314.081,-906.512,24.457,-69.884,-199.153,0.131,-0.403,-1.093,25.18,7.15751
9.196,112.288,-314.664,-908.173,24.479,-69.951,-199.335,0.131,-0.403,-1.093,25.17,7.15767
9.205,112.492,-315.247,-909.836,24.500,-70.019,-199.518,0.131,-0.403,-1.093,25.17,7.15783
9.213,112.697,-315.831,-911.500,24.522,-70.086,-199.700,0.131,-0.403,-1.093,25.17,7.15799
9.221,112.901,-316.416,-913.166,24.544,-70.153,-199.882,0.131,-0.403,-1.093,25.16,7.15815
9.230,113.106,-317.001,-914.833,24.566,-70.220,-200.064,0.131,-0.403,-1.093,25.16,7.15831
9.238,113.311,-317.587,-916.502,24.587,-70.287,-200.246,0.131,-0.403,-1.093,25.16,7.15847
9.246,113.516,-318.173,-918.172,24.609,-70.355,-200.429,0.130,-0.403,-1.093,25.15,7.15863
9.255,113.721,-318.760,-919.844,24.631,-70.422,-200.611,0.130,-0.403,-1.093,25.15,7.15879
9.263,113.926,-319.347,-921.517,24.653,-70.489,-200.793,0.130,-0.403,-1.093,25.15,7.15895
9.271,114.132,-319.935,-923.192,24.674,-70.556,-200.975,0.130,-0.404,-1.093,25.15,7.15911
9.280,114.338,-320.524,-924.869,24.696,-70.624,-201.157,0.130,-0.404,-1.093,25.14,7.15927
9.288,114.544,-321.113,-926.546,24.718,-70.691,-201.339,0.130,-0.404,-1.093,25.14,7.15943
9.297,114.750,-321.703,-928.226,24.740,-70.758,-201.522,0.130,-0.404,-1.093,25.14,7.15959
9.305,114.956,-322.293,-929.907,24.761,-70.825,-201.704,0.130,-0.404,-1.093,25.13,7.15975
9.313,115.163,-322.884,-931.589,24.783,-70.893,-201.886,0.130,-0.404,-1.093,25.13,7.15991
9.322,115.370,-323.475,-933.273,24.805,-70.960,-202.068,0.130,-0.404,-1.093,25.13,7.16007
9.330,115.576,-324.067,-934.959,24.826,-71.027,-202.250,0.130,-0.404,-1.093,25.12,7.16023
9.338,115.784,-324.659,-936.646,24.848,-71.095,-202.432,0.130,-0.404,-1.093,25.12,7.16040
9.347,115.991,-325.252,-938.334,24.870,-71.162,-202.615,0.130,-0.404,-1.093,25.12,7.16056
9.355,116.198,-325.846,-940.024,24.892,-71.229,-202.797,0.130,-0.404,-1.093,25.11,7.16072
9.363,116.406,-326.440,-941.716,24.913,-71.297,-202.979,0.130,-0.404,-1.093,25.11,7.16088
9.372,116.614,-327.035,-943.409,24.935,-71.364,-203.161,0.130,-0.404,-1.093,25.11,7.16104
9.380,116.822,-327.630,-945.103,24.957,-71.431,-203.343,0.130,-0.404,-1.093,25.10,7.16121
9.388,117.030,-328.226,-946.799,24.979,-71.499,-203.525,0.130,-0.404,-1.093,25.10,7.16137
9.397,117.238,-328.822,-948.497,25.000,-71.566,-203.708,0.130,-0.404,-1.093,25.10,7.16153
9.405,117.447,-329.419,-950.196,25.022,-71.633,-203.890,0.130,-0.404,-1.093,25.09,7.16169
9.413,117.655,-330.017,-951.897,25.044,-71.701,-204.072,0.130,-0.404,-1.093,25.09,7.16186
9.422,117.864,-330.615,-953.599,25.065,-71.768,-204.254,0.130,-0.404,-1.093,25.09,7.16202
9.430,118.073,-331.214,-955.302,25.087,-71.836,-204.436,0.130,-0.404,-1.093,25.08,7.16218
9.438,118.283,-331.813,-957.008,25.109,-71.903,-204.618,0.130,-0.405,-1.093,25.08,7.16235
9.447,118.492,-332.413,-958.714,25.131,-71.971,-204.801,0.130,-0.405,-1.093,25.08,7.16251
9.455,118.702,-333.013,-960.423,25.152,-72.038,-204.983,0.130,-0.405,-1.093,25.07,7.16267
9.463,118.911,-333.614,-962.132,25.174,-72.105,-205.165,0.130,-0.405,-1.093,25.07,7.16284
9.472,119.121,-334.215,-963.844,25.196,-72.173,-205.347,0.130,-0.405,-1.093,25.07,7.16300
9.480,119.331,-334.817,-965.556,25.217,-72.240,-205.529,0.130,-0.405,-1.093,25.07,7.16317
9.488,119.542,-335.420,-967.271,25.239,-72.308,-205.711,0.130,-0.405,-1.093,25.06,7.16333
9.497,119.752,-336.023,-968.986,25.261,-72.375,-205.893,0.130,-0.405,-1.093,25.06,7.16350
9.505,119.963,-336.627,-970.704,25.282,-72.443,-206.076,0.130,-0.405,-1.093,25.06,7.16366
9.513,120.174,-337.231,-972.423,25.304,-72.510,-206.258,0.130,-0.405,-1.093,25.05,7.16383
9.522,120.385,-337.836,-974.143,25.326,-72.578,-206.440,0.130,-0.405,-1.093,25.05,7.16399
9.530,120.596,-338.441,-975.865,25.347,-72.645,-206.622,0.130,-0.405,-1.093,25.05,7.16416
9.538,120.808,-339.047,-977.588,25.369,-72.713,-206.804,0.130,-0.405,-1.093,25.04,7.16432
9.547,121.019,-339.654,-979.313,25.391,-72.780,-206.986,0.130,-0.405,-1.093,25.04,7.16449
9.555,121.231,-340.262,-981.042,25.413,-72.848,-207.169,0.130,-0.405,-1.093,25.04,7.16465
9.563,121.443,-340.869,-982.770,25.434,-72.916,-207.351,0.130,-0.405,-1.093,25.03,7.16482
9.572,121.655,-341.478,-984.500,25.456,-72.983,-207.533,0.130,-0.405,-1.093,25.03,7.16498
9.580,121.868,-342.086,-986.231,25.478,-73.051,-207.715,0.130,-0.405,-1.093,25.03,7.16515
9.588,122.080,-342.696,-987.963,25.499,-73.118,-207.897,0.130,-0.405,-1.093,25.02,7.16532
9.597,122.293,-343.306,-989.697,25.521,-73.186,-208.079,0.130,-0.406,-1.093,25.02,7.16548
9.605,122.506,-343.917,-991.434,25.543,-73.253,-208.262,0.130,-0.406,-1.093,25.02,7.16565
9.613,122.719,-344.528,-993.171,25.564,-73.321,-208.444,0.130,-0.406,-1.093,25.01,7.16581
9.622,122.932,-345.139,-994.910,25.586,-73.389,-208.626,0.130,-0.406,-1.093,25.01,7.16598
9.630,123.146,-345.751,-996.650,25.608,-73.456,-208.808,0.130,-0.406,-1.093,25.01,7.16615
9.638,123.359,-346.364,-998.392,25.629,-73.524,-208.990,0.130,-0.406,-1.093,25.00,7.16632
9.647,123.573,-346.977,-1000.135,25.651,-73.591,-209.172,0.130,-0.406,-1.093,25.00,7.16648
9.655,123.787,-347.591,-1001.879,25.673,-73.659,-209.354,0.130,-0.406,-1.093,25.00,7.16665
9.663,124.001,-348.205,-1003.626,25.694,-73.727,-209.536,0.130,-0.406,-1.093,24.99,7.16682
9.672,124.215,-348.820,-1005.373,25.716,-73.794,-209.719,0.130,-0.406,-1.093,24.99,7.16699
9.680,124.430,-349.436,-1007.123,25.738,-73.862,-209.901,0.130,-0.406,-1.093,24.99,7.16715
9.688,124.644,-350.052,-1008.873,25.759,-73.930,-210.083,0.130,-0.406,-1.093,24.98,7.16732
9.697,124.859,-350.669,-1010.625,25.781,-73.997,-210.265,0.130,-0.406,-1.093,24.98,7.16749
9.705,125.074,-351.286,-1012.379,25.803,-74.065,-210.447,0.130,-0.406,-1.093,24.98,7.16766
9.713,125.290,-351.904,-1014.134,25.824,-74.133,-210.629,0.130,-0.406,-1.093,24.97,7.16783
9.722,125.505,-352.522,-1015.891,25.846,-74.201,-210.811,0.130,-0.406,-1.093,24.97,7.16799
9.730,125.720,-353.141,-1017.650,25.867,-74.268,-210.993,0.130,-0.406,-1.093,24.97,7.16816
9.738,125.936,-353.760,-1019.409,25.889,-74.336,-211.175,0.130,-0.406,-1.093,24.96,7.16833
9.747,126.152,-354.381,-1021.171,25.911,-74.404,-211.357,0.130,-0.406,-1.093,24.96,7.16850
9.755,126.368,-355.001,-1022.934,25.932,-74.472,-211.540,0.130,-0.407,-1.093,24.96,7.16867
9.763,126.585,-355.622,-1024.698,25.954,-74.539,-211.722,0.130,-0.407,-1.093,24.95,7.16884
9.772,126.801,-356.244,-1026.464,25.976,-74.607,-211.904,0.130,-0.407,-1.093,24.95,7.16901
9.780,127.018,-356.866,-1028.231,25.997,-74.675,-212.086,0.130,-0.407,-1.093,24.95,7.16918
9.788,127.234,-357.489,-1030.000,26.019,-74.743,-212.268,0.130,-0.407,-1.092,24.94,7.16935
9.797,127.451,-358.113,-1031.771,26.040,-74.810,-212.450,0.130,-0.407,-1.092,24.94,7.16952
9.805,127.669,-358.737,-1033.543,26.062,-74.878,-212.632,0.130,-0.407,-1.092,24.94,7.16969
9.813,127.886,-359.361,-1035.316,26.084,-74.946,-212.814,0.130,-0.407,-1.092,24.93,7.16986
9.822,128.104,-359.986,-1037.091,26.105,-75.014,-212.996,0.130,-0.407,-1.092,24.93,7.17003
9.830,128.321,-360.612,-1038.868,26.127,-75.082,-213.178,0.130,-0.407,-1.092,24.93,7.17020
9.838,128.539,-361.238,-1040.646,26.149,-75.149,-213.360,0.130,-0.407,-1.092,24.92,7.17037
9.847,128.757,-361.865,-1042.425,26.170,-75.217,-213.543,0.130,-0.407,-1.092,24.92,7.17054
9.855,128.976,-362.492,-1044.206,26.192,-75.285,-213.725,0.130,-0.407,-1.092,24.92,7.17071
9.863,129.194,-363.120,-1045.989,26.213,-75.353,-213.907,0.130,-0.407,-1.092,24.91,7.17088
9.872,129.413,-363.749,-1047.773,26.235,-75.421,-214.089,0.130,-0.407,-1.092,24.91,7.17105
9.880,129.631,-364.378,-1049.559,26.257,-75.489,-214.271,0.130,-0.407,-1.092,24.91,7.17122
9.888,129.850,-365.008,-1051.346,26.278,-75.557,-214.453,0.130,-0.407,-1.092,24.90,7.17140
9.897,130.070,-365.638,-1053.135,26.300,-75.625,-214.635,0.130,-0.407,-1.092,24.90,7.17157
9.905,130.289,-366.269,-1054.925,26.321,-75.692,-214.817,0.130,-0.407,-1.092,24.90,7.17174
9.913,130.509,-366.900,-1056.716,26.343,-75.760,-214.999,0.130,-0.408,-1.092,24.89,7.17191
9.922,130.728,-367.532,-1058.510,26.365,-75.828,-215.181,0.130,-0.408,-1.092,24.89,7.17208
9.930,130.948,-368.164,-1060.304,26.386,-75.896,-215.363,0.130,-0.408,-1.092,24.89,7.17225
9.938,131.168,-368.797,-1062.101,26.408,-75.964,-215.545,0.130,-0.408,-1.092,24.88,7.17243
9.947,131.388,-369.431,-1063.898,26.429,-76.032,-215.727,0.130,-0.408,-1.092,24.88,7.17260
9.955,131.609,-370.065,-1065.698,26.451,-76.100,-215.909,0.129,-0.408,-1.092,24.88,7.17277
9.963,131.829,-370.700,-1067.498,26.473,-76.168,-216.091,0.129,-0.408,-1.092,24.87,7.17295
9.972,132.050,-371.335,-1069.301,26.494,-76.236,-216.273,0.129,-0.408,-1.092,24.87,7.17312
9.980,132.271,-371.971,-1071.105,26.516,-76.304,-216.456,0.129,-0.408,-1.092,24.87,7.17329
9.988,132.492,-372.608,-1072.910,26.537,-76.372,-216.638,0.129,-0.408,-1.092,24.86,7.17346
9.997,132.714,-373.245,-1074.717,26.559,-76.440,-216.820,0.129,-0.408,-1.092,24.86,7.17364
10.005,132.935,-373.882,-1076.525,26.580,-76.508,-217.002,0.129,-0.408,-1.092,24.86,7.17381
10.013,133.157,-374.520,-1078.335,26.602,-76.576,-217.184,0.129,-0.408,-1.092,24.85,7.17399
10.022,133.379,-375.159,-1080.146,26.624,-76.644,-217.366,0.129,-0.408,-1.092,24.85,7.17416
10.030,133.601,-375.798,-1081.959,26.645,-76.712,-217.548,0.129,-0.408,-1.092,24.85,7.17433
10.038,133.823,-376.438,-1083.774,26.667,-76.780,-217.730,0.129,-0.408,-1.092,24.84,7.17451
10.047,134.045,-377.079,-1085.590,26.688,-76.848,-217.912,0.129,-0.408,-1.092,24.84,7.17468
10.055,134.268,-377.720,-1087.407,26.710,-76.916,-218.094,0.129,-0.408,-1.092,24.84,7.17486
10.063,134.491,-378.361,-1089.226,26.731,-76.984,-218.276,0.129,-0.409,-1.092,24.83,7.17503
10.072,134.714,-379.003,-1091.047,26.753,-77.052,-218.458,0.129,-0.409,-1.092,24.83,7.17521
10.080,134.937,-379.646,-1092.869,26.774,-77.121,-218.640,0.129,-0.409,-1.092,24.83,7.17538
10.088,135.160,-380.289,-1094.692,26.796,-77.189,-218.822,0.129,-0.409,-1.092,24.82,7.17556
10.097,135.384,-380.933,-1096.518,26.818,-77.257,-219.004,0.129,-0.409,-1.092,24.82,7.17573
